name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
MG MGB GT,2007,320000,125000,Petrol,Individual,Fourth & Above Owner,11.0 kmpl,1798 CC,95 bhp,145Nm@3000rpm,2
Triumph Spitfire,2006,280000,135000,Petrol,Individual,Fourth & Above Owner,11.0 kmpl,1296 CC,75 bhp,111Nm@4500rpm,2
Rover P5,2007,350000,120000,Petrol,Individual,Fourth & Above Owner,10.0 kmpl,3528 CC,170 bhp,272Nm@2500rpm,5
Standard Ensign,2008,185000,145000,Petrol,Individual,Fourth & Above Owner,12.0 kmpl,1670 CC,68 bhp,110Nm@3500rpm,5
Polestar 3,2023,3200000,5000,Electric,Dealer,First Owner,0 kmpl,0 CC,402 bhp,840Nm@0rpm,5
Lucid Air Sapphire,2024,4500000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,1080 bhp,1580Nm@0rpm,5
Rimac Nevera,2022,28000000,1500,Electric,Dealer,First Owner,0 kmpl,0 CC,1408 bhp,2550Nm@0rpm,2
Aspark Owl,2021,32000000,800,Electric,Individual,First Owner,0 kmpl,0 CC,1985 bhp,1620Nm@0rpm,2
Pininfarina Battista,2022,30000000,1200,Electric,Dealer,First Owner,0 kmpl,0 CC,1900 bhp,2300Nm@0rpm,2
Lotus Eletre R,2023,2800000,6000,Electric,Dealer,First Owner,0 kmpl,0 CC,643 bhp,981Nm@0rpm,5
Aiways U5,2021,1450000,12000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,310Nm@0rpm,5
Byton M-Byte,2021,1650000,10000,Electric,Dealer,First Owner,0 kmpl,0 CC,272 bhp,460Nm@0rpm,5
Samsung EV6 GT,2022,2150000,8000,Electric,Dealer,First Owner,0 kmpl,0 CC,320 bhp,700Nm@0rpm,5
Chevrolet Blazer EV,2023,1950000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,288 bhp,486Nm@0rpm,5
GMC Sierra Denali EV,2024,2300000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,200 bhp,450Nm@0rpm,5
Cadillac Lyriq,2023,2450000,5000,Electric,Dealer,First Owner,0 kmpl,0 CC,340 bhp,630Nm@0rpm,5
Chevrolet Corvette E-Ray,2024,28000000,1500,Hybrid,Dealer,First Owner,11.0 kmpl,5996 CC,655 bhp,750Nm@1250rpm,2
Porsche 911 Turbo SE Hybrid,2024,35000000,800,Hybrid,Dealer,First Owner,8.5 kmpl,3000 CC,748 bhp,950Nm@1300rpm,4
Ferrari 296 GTO,2023,42000000,3500,Hybrid,Dealer,First Owner,7.5 kmpl,2992 CC,830 bhp,900Nm@3000rpm,2
Lamborghini LM002 SUV,2020,28000000,8000,Petrol,Dealer,First Owner,6.5 kmpl,5204 CC,632 bhp,850Nm@3500rpm,5
Lotus Emira S,2023,12500000,4000,Petrol,Dealer,First Owner,10.0 kmpl,2998 CC,405 bhp,430Nm@3000rpm,2
Alpine A500,2023,1850000,3000,Petrol,Dealer,First Owner,13.0 kmpl,1798 CC,265 bhp,330Nm@2000rpm,5
Caterham 620R,2022,2200000,8000,Petrol,Individual,First Owner,8.5 kmpl,2084 CC,310 bhp,280Nm@4500rpm,2
BAC Mono,2019,2850000,6000,Petrol,Individual,First Owner,8.0 kmpl,2332 CC,305 bhp,294Nm@6000rpm,1
Piaggio MP6,2021,1200000,5000,Petrol,Dealer,First Owner,14.0 kmpl,248 CC,4 bhp,5Nm@5000rpm,1
Aixam D-Lite,2020,950000,8000,Petrol,Dealer,First Owner,18.0 kmpl,505 CC,6 bhp,7Nm@3500rpm,2
Ligier JS50,2018,1100000,12000,Petrol,Individual,First Owner,15.0 kmpl,505 CC,6 bhp,8Nm@3500rpm,2
Bajaj RE/Max Auto,2019,280000,35000,Diesel,Individual,First Owner,25.0 kmpl,624 CC,12 bhp,20Nm@2000rpm,3
Auto Rickshaw Tuktuk,2015,120000,55000,Petrol,Individual,First Owner,20.0 kmpl,200 CC,10 bhp,12Nm@3000rpm,3
Vespa Piaggio 946,2021,580000,8000,Petrol,Dealer,First Owner,28.0 kmpl,278 CC,8 bhp,9Nm@5000rpm,2
Piaggio Ape City,2018,320000,25000,Petrol,Individual,First Owner,24.0 kmpl,171 CC,7 bhp,8Nm@3500rpm,3
Mahindra Grrazor Electric,2023,420000,5000,Electric,Dealer,First Owner,0 kmpl,0 CC,60 bhp,150Nm@0rpm,4
Tata Tigor EV Prime,2024,680000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,74 bhp,170Nm@0rpm,5
Maruti WagonR Electric,2023,550000,8000,Electric,Dealer,First Owner,0 kmpl,0 CC,67 bhp,150Nm@0rpm,5
Hyundai Kona Electric LX,2019,1450000,22000,Electric,Dealer,Second Owner,0 kmpl,0 CC,201 bhp,395Nm@0rpm,5
Volkswagen Golf GTE,2020,920000,20000,Hybrid,Individual,Second Owner,16.0 kmpl,1498 CC,245 bhp,400Nm@1500rpm,5
Audi A3 Sportback e-tron,2019,1050000,25000,Hybrid,Dealer,Second Owner,15.0 kmpl,1395 CC,204 bhp,285Nm@1750rpm,5
BMW X1 xDrive25e,2021,1280000,16000,Hybrid,Dealer,First Owner,14.0 kmpl,1998 CC,220 bhp,385Nm@1250rpm,5
Mercedes-Benz GLE 350de,2021,2680000,20000,Hybrid,Dealer,First Owner,14.0 kmpl,1987 CC,313 bhp,550Nm@1200rpm,5
Porsche Cayenne Turbo Hybrid,2022,4200000,9000,Hybrid,Dealer,First Owner,10.0 kmpl,3996 CC,462 bhp,700Nm@1300rpm,5
Range Rover Evoque PHEV,2020,2350000,22000,Hybrid,Dealer,Second Owner,14.0 kmpl,1997 CC,403 bhp,640Nm@1300rpm,5
Jeep Grand Cherokee 4xe,2021,1650000,18000,Hybrid,Dealer,First Owner,13.0 kmpl,2000 CC,375 bhp,637Nm@1300rpm,5
Lincoln Aviator Grand Touring,2022,2450000,14000,Hybrid,Dealer,First Owner,13.0 kmpl,3995 CC,494 bhp,755Nm@1300rpm,7
Toyota Highlander Hybrid,2020,2200000,20000,Hybrid,Dealer,First Owner,12.0 kmpl,3456 CC,248 bhp,330Nm@2600rpm,7
Lexus RX 450h,2021,2650000,15000,Hybrid,Dealer,First Owner,11.0 kmpl,3456 CC,314 bhp,505Nm@2000rpm,5
Nissan Pathfinder Hybrid,2021,1950000,18000,Hybrid,Dealer,First Owner,10.0 kmpl,3498 CC,250 bhp,350Nm@5200rpm,7
Honda CR-V Petrol Hybrid,2021,1450000,12000,Hybrid,Dealer,First Owner,16.0 kmpl,1498 CC,212 bhp,260Nm@2000rpm,5
Acura TLX Type-S,2022,2150000,12000,Petrol,Dealer,First Owner,10.0 kmpl,3496 CC,355 bhp,405Nm@3000rpm,5
Infiniti QX60 Premium Plus,2022,1850000,10000,Petrol,Dealer,First Owner,12.0 kmpl,2000 CC,268 bhp,380Nm@1600rpm,5
Cadillac XT6,2021,2650000,16000,Petrol,Dealer,First Owner,10.0 kmpl,3649 CC,310 bhp,430Nm@2500rpm,7
Lincoln Nautilus Reserve,2020,2350000,18000,Petrol,Dealer,First Owner,10.0 kmpl,3650 CC,383 bhp,515Nm@2500rpm,7
Genesis GV80,2021,2850000,12000,Petrol,Dealer,First Owner,11.0 kmpl,2999 CC,375 bhp,510Nm@1300rpm,7
Equus Statesman,2019,1250000,25000,Petrol,Individual,Second Owner,9.5 kmpl,3800 CC,290 bhp,400Nm@2000rpm,7
Maybach GLS 580,2023,4800000,8000,Petrol,Dealer,First Owner,7.5 kmpl,3982 CC,542 bhp,900Nm@1700rpm,7
Bentayga Speed W12,2021,3200000,15000,Petrol,Dealer,First Owner,7.0 kmpl,6000 CC,626 bhp,900Nm@1700rpm,7
Range Rover P400 PHEV,2022,2800000,10000,Hybrid,Dealer,First Owner,10.0 kmpl,1998 CC,404 bhp,640Nm@1300rpm,7
BMW i7,2023,3800000,6000,Electric,Dealer,First Owner,0 kmpl,0 CC,544 bhp,745Nm@0rpm,5
Mercedes EQS 580e,2022,3950000,8000,Electric,Dealer,First Owner,0 kmpl,0 CC,516 bhp,855Nm@0rpm,5
Audi e-tron GT,2022,3450000,10000,Electric,Dealer,First Owner,0 kmpl,0 CC,522 bhp,900Nm@0rpm,4
Porsche Taycan RWD,2021,2850000,12000,Electric,Dealer,First Owner,0 kmpl,0 CC,408 bhp,640Nm@0rpm,4
Tesla Model S Plaid,2023,4200000,5000,Electric,Dealer,First Owner,0 kmpl,0 CC,825 bhp,1280Nm@0rpm,5
Hyundai Ioniq 6 SE,2023,1950000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,225 bhp,350Nm@0rpm,5
Kia EV3,2024,1480000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,134 bhp,400Nm@0rpm,5
Volkswagen ID.5,2022,1750000,9000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,310Nm@0rpm,5
Skoda Enyaq 80,2021,1650000,11000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,310Nm@0rpm,5
Cupra Born,2022,1850000,8000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,310Nm@0rpm,5
MG4 SE,2023,980000,6000,Electric,Dealer,First Owner,0 kmpl,0 CC,170 bhp,350Nm@0rpm,5
BYD Yuan Plus Dual Motor,2022,1900000,10000,Electric,Dealer,First Owner,0 kmpl,0 CC,318 bhp,600Nm@0rpm,5
GAC Enverge EV,2022,1450000,12000,Electric,Dealer,First Owner,0 kmpl,0 CC,200 bhp,400Nm@0rpm,5
XPeng P7 Long Range,2021,2050000,12000,Electric,Dealer,First Owner,0 kmpl,0 CC,424 bhp,772Nm@0rpm,5
NIO ET6,2023,2350000,8000,Electric,Dealer,First Owner,0 kmpl,0 CC,308 bhp,700Nm@0rpm,5
Li Auto Mega 7-Seater,2023,2950000,5000,Hybrid,Dealer,First Owner,7.5 kmpl,1997 CC,318 bhp,565Nm@1500rpm,7
Crate Car Homemade,2018,450000,40000,Petrol,Individual,Third Owner,18.0 kmpl,1598 CC,120 bhp,220Nm@1500rpm,4
Daytona Prototype,2016,1850000,55000,Petrol,Individual,Fourth & Above Owner,6.5 kmpl,8000 CC,750 bhp,900Nm@3000rpm,2
Autocross Glassfiber,2014,680000,45000,Petrol,Individual,Third Owner,12.0 kmpl,1746 CC,156 bhp,210Nm@2500rpm,2
Vintage SCCA Racer,2012,780000,50000,Petrol,Individual,Fourth & Above Owner,8.0 kmpl,2500 CC,210 bhp,300Nm@3000rpm,2
Le Mans Replica,2016,1200000,35000,Petrol,Individual,Third Owner,9.5 kmpl,3960 CC,450 bhp,500Nm@4500rpm,2
Formula SAE Car,2018,580000,12000,Petrol,Individual,First Owner,15.0 kmpl,600 CC,85 bhp,90Nm@8000rpm,1
Electric Rallycross,2015,1450000,40000,Electric,Individual,Third Owner,0 kmpl,0 CC,600 bhp,900Nm@0rpm,2
Dune Buggy Volkswagen,2012,320000,60000,Petrol,Individual,Fourth & Above Owner,12.0 kmpl,1600 CC,110 bhp,140Nm@3500rpm,2
Kit Car Replica,2016,450000,38000,Petrol,Individual,Third Owner,14.0 kmpl,1998 CC,150 bhp,180Nm@3000rpm,2
Sandrail Off-Road,2014,380000,55000,Petrol,Individual,Fourth & Above Owner,10.0 kmpl,2200 CC,200 bhp,250Nm@3500rpm,2
Hyundai Ioniq 6 Longrange,2024,2100000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,230 bhp,400Nm@0rpm,5
Kia EV9 GT Line,2024,4100000,3500,Electric,Dealer,First Owner,0 kmpl,0 CC,320 bhp,600Nm@0rpm,7
Renault 5 Turbo 3E,2024,850000,1000,Electric,Dealer,First Owner,0 kmpl,0 CC,145 bhp,280Nm@0rpm,4
Citroen e-C3,2023,780000,5000,Electric,Dealer,First Owner,0 kmpl,0 CC,100 bhp,260Nm@0rpm,5
Peugot e-3008,2024,1850000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,210 bhp,450Nm@0rpm,5
Fiat 600e,2023,850000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,118 bhp,260Nm@0rpm,5
Jeep Wrangler 4xe Sahara,2023,2850000,8000,Hybrid,Dealer,First Owner,10.0 kmpl,2000 CC,375 bhp,637Nm@1300rpm,5
Toyota Prius+ Plug-in,2022,1350000,15000,Hybrid,Dealer,First Owner,24.0 kmpl,1798 CC,121 bhp,200Nm@3500rpm,7
Mitsubishi Outlander PHEV,2023,1650000,10000,Hybrid,Dealer,First Owner,22.0 kmpl,2360 CC,188 bhp,332Nm@2000rpm,5
Volvo V60 Recharge,2023,2250000,12000,Hybrid,Dealer,First Owner,18.0 kmpl,1969 CC,290 bhp,400Nm@1750rpm,5
Audi A6 Allroad e-tron,2024,2850000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,308 bhp,550Nm@0rpm,5
Mercedes C63 AMG Cabriolet,2022,8500000,15000,Petrol,Dealer,First Owner,8.5 kmpl,3982 CC,510 bhp,700Nm@2000rpm,2
BMW M440i xDrive,2023,4200000,8000,Petrol,Dealer,First Owner,10.0 kmpl,2998 CC,382 bhp,500Nm@1600rpm,4
Audi RS Q3 Performance,2022,2850000,12000,Petrol,Dealer,First Owner,10.0 kmpl,2480 CC,420 bhp,550Nm@1700rpm,5
Porsche 911 Carrera T,2023,28500000,6000,Petrol,Dealer,First Owner,7.5 kmpl,3845 CC,379 bhp,420Nm@4500rpm,2
Ferrari 812 GTS,2021,36000000,8000,Petrol,Dealer,First Owner,6.5 kmpl,6496 CC,800 bhp,718Nm@7750rpm,2
Lamborghini Huracán STO,2022,48500000,4000,Petrol,Dealer,First Owner,5.5 kmpl,5204 CC,650 bhp,600Nm@6500rpm,2
McLaren 765LT Spider,2023,40000000,3500,Petrol,Dealer,First Owner,6.5 kmpl,3994 CC,755 bhp,800Nm@5500rpm,2
Rolls-Royce Ghost Extended,2023,36500000,5000,Petrol,Dealer,First Owner,6.0 kmpl,6749 CC,563 bhp,900Nm@1700rpm,5
Maybach S580e,2024,48000000,2000,Petrol,Dealer,First Owner,8.0 kmpl,4000 CC,542 bhp,900Nm@1700rpm,5
Bugatti Bolide,2024,75000000,1200,Petrol,Dealer,First Owner,4.0 kmpl,7993 CC,1600 bhp,1180Nm@7000rpm,2
Koenigsegg CC850,2024,78000000,800,Petrol,Individual,First Owner,4.5 kmpl,5000 CC,1280 bhp,1385Nm@7500rpm,2
Gordon Murray Automotive T.50,2023,52000000,2500,Petrol,Individual,First Owner,5.0 kmpl,5000 CC,638 bhp,621Nm@5500rpm,1
Ultima RS,2023,2850000,4000,Petrol,Individual,First Owner,8.5 kmpl,5958 CC,750 bhp,900Nm@5500rpm,2
Radical SR3 1000,2022,1650000,3500,Petrol,Individual,First Owner,7.0 kmpl,1998 CC,350 bhp,340Nm@6000rpm,1
Hennessey Venom F5,2023,25000000,1500,Petrol,Dealer,First Owner,5.5 kmpl,7600 CC,1817 bhp,1408Nm@5500rpm,2
SSC Tuatara,2021,22000000,3500,Petrol,Individual,First Owner,5.2 kmpl,5400 CC,1350 bhp,1280Nm@5200rpm,2
Drako GTE,2020,2250000,12000,Electric,Dealer,First Owner,0 kmpl,0 CC,1023 bhp,2037Nm@0rpm,5
Ronn Motors Scorpion,2014,1850000,18000,Petrol,Individual,Second Owner,14.0 kmpl,2500 CC,300 bhp,350Nm@2500rpm,2
Fisker Ocean Extreme,2023,2450000,8000,Electric,Dealer,First Owner,0 kmpl,0 CC,544 bhp,945Nm@0rpm,5
Sealy EV,2023,1250000,10000,Electric,Dealer,First Owner,0 kmpl,0 CC,268 bhp,500Nm@0rpm,5
Sono Motors Sion,2023,1450000,6000,Electric,Dealer,First Owner,0 kmpl,0 CC,120 bhp,200Nm@0rpm,5
Aptera Gamma,2023,1350000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,130 bhp,280Nm@0rpm,3
Arcimoto FUV,2022,680000,8000,Electric,Dealer,First Owner,0 kmpl,0 CC,54 bhp,108Nm@0rpm,2
Canoo LDV,2023,1850000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,300 bhp,600Nm@0rpm,5
Lovecars Simplicity,2021,480000,6000,Electric,Dealer,First Owner,0 kmpl,0 CC,45 bhp,120Nm@0rpm,3
Uniti One,2021,580000,8000,Electric,Dealer,First Owner,0 kmpl,0 CC,54 bhp,150Nm@0rpm,2
Yamaha MOtorsports EV,2020,450000,10000,Electric,Individual,Second Owner,0 kmpl,0 CC,65 bhp,140Nm@0rpm,2
Maruti Suzuki e-Vitara,2024,1200000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,145 bhp,280Nm@0rpm,5
Tata Curvv EV,2024,1350000,5000,Electric,Dealer,First Owner,0 kmpl,0 CC,157 bhp,310Nm@0rpm,5
Mahindra MangoEV,2024,480000,6000,Electric,Dealer,First Owner,0 kmpl,0 CC,82 bhp,200Nm@0rpm,4
Hyundai Kona Petrol 2024,2024,1150000,3000,Petrol,Dealer,First Owner,15.0 kmpl,1598 CC,150 bhp,252Nm@1500rpm,5
Kia Carens 2024 Diesel,2024,1250000,4000,Diesel,Dealer,First Owner,18.0 kmpl,1493 CC,113 bhp,250Nm@1500rpm,7
Skoda Kodiaq GT,2023,1950000,8000,Petrol,Dealer,First Owner,14.0 kmpl,1598 CC,150 bhp,250Nm@1500rpm,5
Volkswagen Tiguan Allspace L,2023,1850000,9000,Petrol,Dealer,First Owner,15.0 kmpl,1498 CC,150 bhp,250Nm@1500rpm,7
SEAT Tarraco SE,2023,1750000,7000,Petrol,Dealer,First Owner,15.0 kmpl,1498 CC,150 bhp,250Nm@1500rpm,7
Renault Austral 1.2 TCe,2023,1350000,10000,Petrol,Dealer,First Owner,16.0 kmpl,1197 CC,100 bhp,160Nm@2000rpm,5
Citroën C5 Aircross 1.6 HDi,2020,1050000,35000,Diesel,Dealer,Second Owner,17.0 kmpl,1598 CC,131 bhp,300Nm@2000rpm,5
Peugeot 3008 1.5 BlueHDi,2021,950000,25000,Diesel,Dealer,First Owner,16.0 kmpl,1461 CC,130 bhp,300Nm@2000rpm,5
Fiat Outlander 1.5 Turbo,2023,880000,12000,Petrol,Dealer,First Owner,16.0 kmpl,1499 CC,170 bhp,270Nm@2200rpm,5
Jeep Compass 4x4,2022,1450000,18000,Petrol,Dealer,First Owner,14.0 kmpl,1598 CC,165 bhp,280Nm@1500rpm,5
Ford EcoSport Titanium,2023,880000,8000,Petrol,Dealer,First Owner,17.0 kmpl,1496 CC,121 bhp,149Nm@4250rpm,5
Hyundai Creta 1.4 CRDI,2022,1090000,14000,Diesel,Dealer,First Owner,20.0 kmpl,1396 CC,89 bhp,200Nm@1900rpm,5
Kia Seltos HTX 1.5,2021,980000,16000,Petrol,Dealer,First Owner,17.0 kmpl,1497 CC,115 bhp,144Nm@4500rpm,5
Nissan Kicks e-Power RXL,2024,880000,5000,Hybrid,Dealer,First Owner,19.0 kmpl,1498 CC,117 bhp,200Nm@3500rpm,5
MG ZS Essence,2023,750000,10000,Petrol,Dealer,First Owner,18.0 kmpl,1497 CC,114 bhp,250Nm@2500rpm,5
FAW T5,2022,680000,20000,Petrol,Individual,Second Owner,15.0 kmpl,1598 CC,117 bhp,220Nm@2500rpm,5
Cheri Tiggo 4 Pro,2023,820000,12000,Petrol,Dealer,First Owner,17.0 kmpl,1598 CC,156 bhp,280Nm@1500rpm,5
Jetta VA3 1.5L,2022,620000,18000,Petrol,Individual,Second Owner,16.0 kmpl,1499 CC,113 bhp,220Nm@2500rpm,5
Haval H6 1.5 Turbo,2021,850000,22000,Petrol,Individual,Second Owner,15.0 kmpl,1500 CC,150 bhp,310Nm@2000rpm,5
JAC S7 1.6T,2020,780000,30000,Petrol,Individual,Third Owner,16.0 kmpl,1593 CC,190 bhp,370Nm@2200rpm,5
Dongfeng AX7 1.8T,2019,720000,35000,Petrol,Individual,Third Owner,14.0 kmpl,1798 CC,150 bhp,310Nm@2000rpm,5
GLEagle Coscinari,2017,480000,55000,Petrol,Individual,Third Owner,13.0 kmpl,1598 CC,156 bhp,280Nm@1500rpm,5
Shuanghuan SCEO Prince,2016,320000,70000,Petrol,Individual,Third Owner,15.0 kmpl,1500 CC,100 bhp,250Nm@1500rpm,5
Zotye T600 Sport,2015,420000,85000,Petrol,Individual,Third Owner,14.0 kmpl,1598 CC,110 bhp,250Nm@1600rpm,5
Joylong Tourmaster,2016,580000,65000,Petrol,Individual,Third Owner,12.0 kmpl,2418 CC,120 bhp,260Nm@1500rpm,7
Golden Dragon Kinglong,2017,1250000,80000,Diesel,Individual,Third Owner,9.0 kmpl,2992 CC,150 bhp,400Nm@1500rpm,8
Zhongtong Bus,2015,1450000,120000,Diesel,Individual,Fourth & Above Owner,8.0 kmpl,4090 CC,170 bhp,450Nm@1600rpm,12
Yutong ZK6998H,2016,1650000,95000,Diesel,Individual,Fourth & Above Owner,7.5 kmpl,4090 CC,170 bhp,450Nm@1600rpm,14
Kinglong Coaching Bus,2014,1350000,130000,Diesel,Individual,Fourth & Above Owner,7.0 kmpl,2992 CC,135 bhp,380Nm@1500rpm,10
Higer Coach Bus,2015,1550000,110000,Diesel,Individual,Fourth & Above Owner,7.0 kmpl,2992 CC,170 bhp,450Nm@1600rpm,12
Sunwin Bus SWB6117A,2014,1150000,140000,Diesel,Individual,Fourth & Above Owner,6.5 kmpl,3000 CC,145 bhp,400Nm@1400rpm,11
Yaxing YXC6121,2016,950000,125000,Petrol,Individual,Fourth & Above Owner,12.0 kmpl,1618 CC,100 bhp,280Nm@1500rpm,31
Shaolin Minibus,2013,420000,95000,Diesel,Individual,Fourth & Above Owner,22.0 kmpl,994 CC,45 bhp,80Nm@2000rpm,8
China National Bus,2015,1250000,105000,Diesel,Individual,Fourth & Above Owner,8.0 kmpl,2000 CC,150 bhp,350Nm@1500rpm,7
Foton View,2016,380000,85000,Petrol,Individual,Third Owner,16.0 kmpl,1499 CC,95 bhp,180Nm@3000rpm,8
Lifan Pickup Truck,2015,420000,70000,Petrol,Individual,Third Owner,14.0 kmpl,1498 CC,100 bhp,200Nm@2500rpm,5
Tata Nexon Prime Diesel,2024,880000,6000,Diesel,Dealer,First Owner,23.0 kmpl,1497 CC,90 bhp,200Nm@1500rpm,5
Maruti Swift Petrol VXi,2024,550000,4000,Petrol,Dealer,First Owner,23.0 kmpl,1197 CC,82 bhp,113Nm@4000rpm,5
Hyundai i20 1.2 Petrol,2024,640000,5000,Petrol,Dealer,First Owner,19.0 kmpl,1197 CC,83 bhp,113Nm@4000rpm,5
Kia Morning MT,2024,320000,3000,Petrol,Dealer,First Owner,18.0 kmpl,998 CC,69 bhp,94Nm@3000rpm,5
Datsun GO 1.2 S,2024,220000,5000,Petrol,Dealer,First Owner,18.0 kmpl,1198 CC,68 bhp,104Nm@4000rpm,4
Honeywell Hybrids Maxim,2023,720000,8000,Hybrid,Dealer,First Owner,22.0 kmpl,1198 CC,91 bhp,133Nm@3500rpm,5
BYD Atto 2 DM-i,2024,1050000,3000,Hybrid,Dealer,First Owner,26.0 kmpl,1500 CC,110 bhp,250Nm@1500rpm,5
Changan Alsvin Plus Hybrid,2024,820000,4000,Hybrid,Dealer,First Owner,25.0 kmpl,1598 CC,128 bhp,270Nm@1500rpm,5
Great Wall Poer Hybrid,2024,950000,3500,Hybrid,Dealer,First Owner,24.0 kmpl,1598 CC,145 bhp,345Nm@1500rpm,5
Geely Icon Hybrid,2024,780000,5000,Hybrid,Dealer,First Owner,23.0 kmpl,1468 CC,110 bhp,250Nm@1500rpm,5
NIO EC7 Standard Range,2024,2150000,1500,Electric,Dealer,First Owner,0 kmpl,0 CC,310 bhp,600Nm@0rpm,5
XPeng G9 2.5T Performance,2024,1950000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,306 bhp,600Nm@0rpm,5
Li Auto Mega 5-Seater,2024,2750000,2500,Hybrid,Dealer,First Owner,8.0 kmpl,1997 CC,318 bhp,565Nm@1500rpm,5
Aion LY Plus Dual Motor,2024,1850000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,294 bhp,580Nm@0rpm,5
AVATR 11 Pro,2024,2450000,3000,Hybrid,Dealer,First Owner,9.5 kmpl,1600 CC,160 bhp,340Nm@2000rpm,5
Nio et5 Touring Compact,2024,1650000,1000,Electric,Dealer,First Owner,0 kmpl,0 CC,240 bhp,400Nm@0rpm,5
Xiaomi SU7 Ultra,2024,3150000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,615 bhp,950Nm@0rpm,5
Leeco LeSEE Pro Max,2024,1950000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,384 bhp,640Nm@0rpm,5
Aiways U8 Dual Motor,2024,1650000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,394 bhp,720Nm@0rpm,5
Denza Qin Plus DM-i,2024,950000,2000,Hybrid,Dealer,First Owner,25.0 kmpl,1500 CC,160 bhp,280Nm@1500rpm,5
Song Plus DM-i Hatchback,2024,820000,4000,Hybrid,Dealer,First Owner,26.0 kmpl,1500 CC,110 bhp,250Nm@1500rpm,5
Geely ICON Fuel,2024,680000,3000,Petrol,Dealer,First Owner,17.0 kmpl,1468 CC,110 bhp,250Nm@1500rpm,5
Changan CS35 Plus EV,2024,750000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,154 bhp,305Nm@0rpm,5
Jianghuai JAC iEVA50,2024,680000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,160 bhp,310Nm@0rpm,5
Wey VV7 Plus GT Hybrid,2024,1250000,4000,Hybrid,Dealer,First Owner,20.0 kmpl,1500 CC,227 bhp,410Nm@1500rpm,5
BMW i5 eDrive40,2024,3200000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,295 bhp,560Nm@0rpm,5
Mercedes-Benz EQE 53 AMG,2024,3850000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,500 bhp,850Nm@0rpm,5
Porsche Macan Electric,2024,2950000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,308 bhp,627Nm@0rpm,5
Audi Q6 e-tron,2024,2850000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,308 bhp,565Nm@0rpm,5
Volvo EX90 Recharge Dual,2024,2650000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,402 bhp,770Nm@0rpm,5
Jaguar I-PACE SVR,2024,2950000,3500,Electric,Dealer,First Owner,0 kmpl,0 CC,400 bhp,696Nm@0rpm,5
Genesis Electrified GV70,2024,2550000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,320 bhp,700Nm@0rpm,5
Kia EV6 GT-line RWD,2024,2100000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,225 bhp,430Nm@0rpm,5
Hyundai Ioniq 5 N,2024,2850000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,641 bhp,1000Nm@0rpm,5
BYD HAN EV Plus,2024,1450000,2000,Electric,Dealer,First Owner,0 kmpl,0 CC,244 bhp,450Nm@0rpm,5
NIO ET7 Touring,2024,2350000,2500,Electric,Dealer,First Owner,0 kmpl,0 CC,480 bhp,850Nm@0rpm,5
Genesis GV80 Coupe,2024,3150000,3000,Petrol,Dealer,First Owner,11.0 kmpl,2999 CC,375 bhp,510Nm@1300rpm,5
BMW M850i xDrive,2024,8800000,2000,Petrol,Dealer,First Owner,8.5 kmpl,4395 CC,624 bhp,750Nm@1800rpm,4
Mercedes-AMG S63 E Performance,2024,12500000,2500,Hybrid,Dealer,First Owner,8.0 kmpl,2993 CC,666 bhp,1000Nm@1200rpm,4
Porsche 911 Hybrid GT2 RS,2024,35000000,1500,Hybrid,Dealer,First Owner,8.0 kmpl,3800 CC,700 bhp,900Nm@2000rpm,2
Ferrari Purosangue,2024,42500000,1200,Petrol,Dealer,First Owner,7.0 kmpl,6496 CC,715 bhp,700Nm@6250rpm,5
